[2024-12-24 17:51:37] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-24 17:51:37] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-12-24 17:51:37] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-24 17:51:38] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-24 17:51:38] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-24 17:51:38] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-24 17:51:38] [class-ss-setup-task.php:33] Creating archive directory: C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697\
[2024-12-24 17:51:38] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-12-24 17:53:07] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/progress.68452ca8432fd5fb654b.bundle.min.js
[2024-12-24 17:53:07] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af503e3b7f-xFAUoE.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/plugins/elementor/assets/js/progress.68452ca8432fd5fb654b.bundle.min.js
[2024-12-24 17:53:07] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:07] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:07] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:07] [class-ss-page.php:119] Checking Content Identical:ca94798d90427fd24baaca9702287a9855665f80===. Value: FALSE
[2024-12-24 17:53:07] [class-ss-page.php:119] Checking Content Identical:ca94798d90427fd24baaca9702287a9855665f80===. Value: FALSE
ress.fa9d02f64d572ab7c406.bundle.js
[2024-12-24 17:53:07] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 676
[2024-12-24 17:53:07] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:07] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.fa9d02f64d572ab7c406.bundle.js
[2024-12-24 17:53:07] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 676
[2024-12-24 17:53:07] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af503ee007-FZkf8q.tmp
[2024-12-24 17:53:07] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.fa9d02f64d572ab7c406.bundle.js?simply_static_page=487
[2024-12-24 17:53:07] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.fa9d02f64d572ab7c406.bundle.js?simply_static_page=487
[2024-12-24 17:53:07] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:07] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af503eebbe-Uz92QY.tmp
[2024-12-24 17:53:07] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.fa9d02f64d572ab7c406.bundle.js?simply_static_page=487
[2024-12-24 17:53:07] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.fa9d02f64d572ab7c406.bundle.js?simply_static_page=487
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:103] Filesize: 1540 bytes
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:103] Filesize: 1540 bytes
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/progress.fa9d02f64d572ab7c406.bundle.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/progress.fa9d02f64d572ab7c406.bundle.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af503eebbe-Uz92QY.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/plugins/elementor/assets/js/progress.fa9d02f64d572ab7c406.bundle.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af503ee007-FZkf8q.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/plugins/elementor/assets/js/progress.fa9d02f64d572ab7c406.bundle.js
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:08] [class-ss-page.php:119] Checking Content Identical:4e392a1baae7fc2c3a2cdd6bc24be5a57a389db7===. Value: FALSE
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.js
[2024-12-24 17:53:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 676
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.js
[2024-12-24 17:53:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 676
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af5041122a-js7H7r.tmp
[2024-12-24 17:53:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.js?simply_static_page=488
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.js?simply_static_page=488
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af50411e56-MirlQg.tmp
[2024-12-24 17:53:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.js?simply_static_page=488
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.js?simply_static_page=488
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:103] Filesize: 25424 bytes
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:103] Filesize: 25424 bytes
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/responsive-bar.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af5041122a-js7H7r.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/plugins/elementor/assets/js/responsive-bar.js
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af50411e56-MirlQg.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/plugins/elementor/assets/js/responsive-bar.js
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:08] [class-ss-page.php:119] Checking Content Identical:5a189a1f9d8fc5eca145b39ba15297a0098ae75b===. Value: FALSE
[2024-12-24 17:53:08] [class-ss-page.php:119] Checking Content Identical:5a189a1f9d8fc5eca145b39ba15297a0098ae75b===. Value: FALSE
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2024-12-24 17:53:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 676
[2024-12-24 17:53:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 676
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af5042da25-lydvVR.tmp
[2024-12-24 17:53:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.min.js?simply_static_page=489
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.min.js?simply_static_page=489
[2024-12-24 17:53:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.min.js?simply_static_page=489
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.min.js?simply_static_page=489
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:103] Filesize: 11609 bytes
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:103] Filesize: 11609 bytes
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af5042da66-Ltdbz4.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af5042da25-lydvVR.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:08] [class-ss-page.php:119] Checking Content Identical:805f7ed067a9cd2b81b79f0b436bf0507521b17f===. Value: FALSE
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js
[2024-12-24 17:53:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 676
[2024-12-24 17:53:08] [class-ss-page.php:119] Checking Content Identical:805f7ed067a9cd2b81b79f0b436bf0507521b17f===. Value: FALSE
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js
[2024-12-24 17:53:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 676
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af504503a9-Y0CrWj.tmp
[2024-12-24 17:53:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js?simply_static_page=490
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js?simply_static_page=490
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af50451211-iumRzb.tmp
[2024-12-24 17:53:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js?simply_static_page=490
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js?simply_static_page=490
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:103] Filesize: 34800 bytes
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af50451211-iumRzb.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af504503a9-Y0CrWj.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:08] [class-ss-page.php:119] Checking Content Identical:b477a40c3f3543669d043ebb8f9a55ee640e6292===. Value: FALSE
[2024-12-24 17:53:08] [class-ss-page.php:119] Checking Content Identical:b477a40c3f3543669d043ebb8f9a55ee640e6292===. Value: FALSE
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js
[2024-12-24 17:53:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 676
[2024-12-24 17:53:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 676
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af5046c8fa-P4jOrN.tmp
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af5046c973-NToby7.tmp
[2024-12-24 17:53:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js?simply_static_page=491
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js?simply_static_page=491
[2024-12-24 17:53:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js?simply_static_page=491
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js?simply_static_page=491
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:103] Filesize: 15242 bytes
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af5046c973-NToby7.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:103] Filesize: 15242 bytes
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js
[2024-12-24 17:53:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af5046c8fa-P4jOrN.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js
[2024-12-24 17:53:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
